cohort,seed,family,true_causal_set,provisional_candidate,state,accepted_candidate,false_authority,no_abstention_false_authority,intervention_nrmse,model_disagreement,rank_stability,ood_score,factual_rmse,mean_false_credit_mass
INDEPENDENT_REPLICATION,51020,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07906931247746848,0.07104826114130283,1.0,3.125673560899581,0.19611890840405075,0.030523138991194097
INDEPENDENT_REPLICATION,51020,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.4779272671163834,0.05227655645023429,1.0,3.3733141868416507,3.2259079131312673,0.6296845228769123
INDEPENDENT_REPLICATION,51020,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07818547395765532,0.05302983995616454,1.0,3.146871599812293,0.28202591874654687,0.045541728618406004
INDEPENDENT_REPLICATION,51020,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6495086967957242,0.14140806071352352,1.0,2.7349568264632995,0.5430860265546266,0.8444004373006831
INDEPENDENT_REPLICATION,51020,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.1768452817440793,0.038121270500518466,1.0,3.3518417801362497,0.913747551167295,1.0
INDEPENDENT_REPLICATION,51021,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.05358571736139975,0.006533400355234918,1.0,3.2494256027024035,0.15344919625360853,0.016181156372072462
INDEPENDENT_REPLICATION,51021,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0005512371152725,0.7010860056847824,0.25,3.3128177449555456,0.6166636893647556,0.13717570096742027
INDEPENDENT_REPLICATION,51021,M8_VARIABLE_DELAY,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.0726008066055088,0.025723395953273408,1.0,3.0893745911579824,0.1929143169053771,0.030357374819805927
INDEPENDENT_REPLICATION,51021,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.440639596101065,0.042730426627412915,1.0,3.2795675157515842,3.0458702194960057,0.6418097961227996
INDEPENDENT_REPLICATION,51021,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06653372853114901,0.053738755568873434,1.0,3.273340461792097,0.29890086011016137,0.04905218902683295
INDEPENDENT_REPLICATION,51021,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7222750385245484,0.03178493900758666,1.0,2.652586308227372,0.15766399988338967,0.8630985942712227
INDEPENDENT_REPLICATION,51021,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,2.7703723778288767,0.05683223682954698,1.0,3.3715323760865568,1.111344117016707,1.0
INDEPENDENT_REPLICATION,51022,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03838065973418564,0.007976565335601291,1.0,3.359841796371559,0.15445082550368647,0.016506524339503465
INDEPENDENT_REPLICATION,51022,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0178541791501967,0.6630544149399701,0.3333333333333333,3.31073313548253,0.6235721272600125,0.1213931384390706
INDEPENDENT_REPLICATION,51022,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0949458174455309,0.044562463682787795,1.0,3.1610291995087456,0.1997552982240094,0.049217410552707744
INDEPENDENT_REPLICATION,51022,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5702443811388769,0.03465102476550072,1.0,3.2923789938946193,3.176155831416763,0.6230236585768314
INDEPENDENT_REPLICATION,51022,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.06579809498148054,0.02059420342463577,1.0,3.1572845830531975,0.2622711843171186,0.06272176085271304
INDEPENDENT_REPLICATION,51022,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.743970911578618,0.050452585613374346,1.0,2.7392228056160772,0.40678433538971953,0.8338825540260553
INDEPENDENT_REPLICATION,51022,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.1329031998659804,0.043283163570753486,1.0,3.3321828186126554,0.9388317823596636,1.0
INDEPENDENT_REPLICATION,51023,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.04154332586129067,0.012043726052204256,1.0,3.378946933421095,0.15591657064084408,0.019723872437443255
INDEPENDENT_REPLICATION,51023,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0060297420846174,0.7068792915102026,0.3333333333333333,3.422307808926615,0.6716189593489106,0.21575373803789594
INDEPENDENT_REPLICATION,51023,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0727238350248208,0.05037736223683166,1.0,2.989834125027156,0.18176692165182845,0.025912071220902323
INDEPENDENT_REPLICATION,51023,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5941892892111926,0.047181105045691486,1.0,3.3381998738820906,3.229484614338404,0.6417191849264919
INDEPENDENT_REPLICATION,51023,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06323266987788626,0.06414494811314117,1.0,3.2050885939123974,0.2346709654903538,0.04778143657742697
INDEPENDENT_REPLICATION,51023,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7185526872653445,0.025420426156761593,1.0,2.732713540755441,0.4193395115784806,0.8513480061898484
INDEPENDENT_REPLICATION,51023,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,2.98588989059039,0.058474997462993096,1.0,3.3956750404088663,0.9150952271957427,1.0
INDEPENDENT_REPLICATION,51024,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.033550436807644066,0.012136397828061743,1.0,3.2688154082462173,0.15016281213478777,0.01851315580814771
INDEPENDENT_REPLICATION,51024,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0083696851653448,0.8506058850537866,0.5,3.3704648788065175,0.6241514358359548,0.26589606824870443
INDEPENDENT_REPLICATION,51024,M8_VARIABLE_DELAY,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.06624291487137172,0.02864644641917409,1.0,3.139568990891631,0.21619005053518703,0.039434052965366465
INDEPENDENT_REPLICATION,51024,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5014401212037618,0.0537386298080766,1.0,3.2939656758112363,3.155375946053528,0.6644599781983029
INDEPENDENT_REPLICATION,51024,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.06289845610211803,0.026881012330709574,1.0,3.234913783527066,0.2768959870088415,0.04820382259421451
INDEPENDENT_REPLICATION,51024,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.9017506270337314,0.14024971049108761,1.0,2.720221716090503,0.35971308550839126,0.7907903519456294
INDEPENDENT_REPLICATION,51024,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.248224425285184,0.023696955813115445,1.0,3.3552777622239014,1.0570391590754007,1.0
INDEPENDENT_REPLICATION,51025,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.038897399364753685,0.013600344569674407,1.0,3.3910725770549783,0.15599469326768717,0.019920014362895144
INDEPENDENT_REPLICATION,51025,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.034708701156772,0.4124456567841538,0.9166666666666666,3.283433557716144,0.6008484154368845,0.1454464104653003
INDEPENDENT_REPLICATION,51025,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06969561348552655,0.06449982415778456,1.0,3.1542867222167863,0.1936332638389794,0.040692742532145866
INDEPENDENT_REPLICATION,51025,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7088749002979327,0.024374305237886484,1.0,3.2952923098752613,3.4335115807247116,0.6540282906984926
INDEPENDENT_REPLICATION,51025,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07254529426335879,0.06334856222751135,1.0,3.042273772124255,0.2339846769400523,0.04154164141134702
INDEPENDENT_REPLICATION,51025,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7468303361920647,0.06382334791325012,1.0,2.789957594121522,0.5017522121432247,0.8399743781290205
INDEPENDENT_REPLICATION,51025,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.1210604770115395,0.04096053931564125,1.0,3.341338339764097,1.1041623194681869,1.0
INDEPENDENT_REPLICATION,51026,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.05016889380652141,0.01700868564630452,1.0,3.421565096253247,0.15908448364546826,0.024578142177876405
INDEPENDENT_REPLICATION,51026,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0027070562814822,0.7011786115673525,0.3333333333333333,3.2934327574291533,0.5985831931369291,0.16372035354300987
INDEPENDENT_REPLICATION,51026,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.05654149355581456,0.035042741156940255,1.0,3.066856010656883,0.16882725827112768,0.035835783845876754
INDEPENDENT_REPLICATION,51026,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.56128265452564,0.04172685015943277,1.0,3.3078294512798982,3.2078164121266575,0.5901624031731255
INDEPENDENT_REPLICATION,51026,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.08257996923041996,0.02545438025400472,1.0,3.2679290399520755,0.2542559791116583,0.060242397571595475
INDEPENDENT_REPLICATION,51026,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.693739757422379,0.0889881568964131,1.0,2.7677003130988047,0.35428612789197006,0.8490898544342955
INDEPENDENT_REPLICATION,51026,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.024846960219057,0.044527385449672885,1.0,3.3677652646259757,1.0115399055225718,1.0
INDEPENDENT_REPLICATION,51027,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.04354270101908411,0.008893207789536976,1.0,3.3721491805375554,0.16041072846733878,0.02676762775999234
INDEPENDENT_REPLICATION,51027,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0017695026224689,0.8608825895366679,0.08333333333333333,3.3063332130647325,0.5945668019673395,0.13434867000115866
INDEPENDENT_REPLICATION,51027,M8_VARIABLE_DELAY,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.06019782510373913,0.03305358053498106,1.0,3.114967627519929,0.20060364238945785,0.053830230101723296
INDEPENDENT_REPLICATION,51027,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5243272129866945,0.025182379993692994,1.0,3.3664008800305187,3.2067974163682953,0.6505846534927154
INDEPENDENT_REPLICATION,51027,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07908598249308643,0.0549558925158914,1.0,3.2402986917761964,0.27369930413346555,0.056713080608461974
INDEPENDENT_REPLICATION,51027,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7894424145071535,0.09501025128429397,1.0,2.823541318268739,0.37458967642034313,0.8172624761885134
INDEPENDENT_REPLICATION,51027,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.104560454283778,0.039415584499910096,1.0,3.3748405105535904,1.001661869786002,1.0
INDEPENDENT_REPLICATION,51028,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.037744453597772176,0.012175388662728938,1.0,3.3347052667278456,0.14497882499529763,0.02290590549173121
INDEPENDENT_REPLICATION,51028,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0027747953578872,0.8920771411051588,0.08333333333333333,3.3746256644195314,0.640961526477698,0.18962969752837008
INDEPENDENT_REPLICATION,51028,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06804163494631993,0.039757866962631984,1.0,3.147784963226692,0.17412155953633648,0.02994526229760607
INDEPENDENT_REPLICATION,51028,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.600745019216447,0.027805009783703292,1.0,3.2958770027833095,3.303348353155329,0.6131740977435578
INDEPENDENT_REPLICATION,51028,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.0669904754840209,0.032212764370636915,1.0,3.2814590340989347,0.2723311405053214,0.0473200428388784
INDEPENDENT_REPLICATION,51028,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.789056319989214,0.08074992467462813,1.0,2.7640046949088095,0.6052770530943845,0.8244389195259876
INDEPENDENT_REPLICATION,51028,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.255239591544036,0.05029168667158097,1.0,3.2994765843130174,1.025773517402424,1.0
INDEPENDENT_REPLICATION,51029,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03614950455668968,0.009617342000699748,1.0,3.2899409782346636,0.14888331703276353,0.024283119168453094
INDEPENDENT_REPLICATION,51029,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.9909598806779057,0.7393072254053434,0.25,3.385607411580843,0.6409989219695531,0.14966297578320198
INDEPENDENT_REPLICATION,51029,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.05002356042537892,0.04358866226436452,1.0,3.2808765824510746,0.24945939842454534,0.03494888772149188
INDEPENDENT_REPLICATION,51029,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5677320459060482,0.04485765932838357,1.0,3.209304760009635,3.19830384767429,0.6319644702427833
INDEPENDENT_REPLICATION,51029,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.04031387315905297,0.04872431236501535,1.0,3.152739981046123,0.2508893139712593,0.039891417875338654
INDEPENDENT_REPLICATION,51029,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7315429354317353,0.07918445129289642,1.0,2.8453187778846307,0.6162626943398974,0.8307219564000263
INDEPENDENT_REPLICATION,51029,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.031552160424445,0.036620329254642876,1.0,3.3786848082436354,0.9618750302811324,1.0
INDEPENDENT_REPLICATION,51030,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.045447415404176,0.011274485538835354,1.0,3.2937362334285174,0.14811377971905748,0.02104868545026457
INDEPENDENT_REPLICATION,51030,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0033667016772108,0.6357201713163556,0.5833333333333334,3.388347575703368,0.6264493659360939,0.15222630072309207
INDEPENDENT_REPLICATION,51030,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07552597518482435,0.046734368927167376,1.0,3.101143251557363,0.21774386485517666,0.0272000664765157
INDEPENDENT_REPLICATION,51030,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5225442508042104,0.039506775967571246,1.0,3.3732960627590707,3.208570868032854,0.6710117249284792
INDEPENDENT_REPLICATION,51030,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06502714247007255,0.039574657009915436,1.0,3.215377232878711,0.2587313842619247,0.0532564287641668
INDEPENDENT_REPLICATION,51030,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6918047769000324,0.03674458621034212,1.0,2.7758839462320006,0.3968820504510488,0.858980894105454
INDEPENDENT_REPLICATION,51030,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.174943022212715,0.040181351812307586,1.0,3.3366520601592073,1.0069515234104285,1.0
INDEPENDENT_REPLICATION,51031,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03981384146481064,0.007781324814413215,1.0,3.2708986386886854,0.15689203236544108,0.025876241804289338
INDEPENDENT_REPLICATION,51031,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.9982466899252569,0.6765197372888357,0.5,3.288253541873778,0.563424762429732,0.11757216774936424
INDEPENDENT_REPLICATION,51031,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.045535021910649245,0.10811133254730411,1.0,3.216588567553459,0.21043392997610608,0.03882774544822909
INDEPENDENT_REPLICATION,51031,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6278599798325226,0.01334916205665037,1.0,3.3174536835612836,3.2409566817493367,0.6561503687536265
INDEPENDENT_REPLICATION,51031,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.08565063587693296,0.11970110968896724,1.0,3.2096656606601472,0.2541637266464636,0.08410885472830508
INDEPENDENT_REPLICATION,51031,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7083534604630266,0.12057565339289633,1.0,2.773528426978365,0.3817835189101981,0.8249424398698928
INDEPENDENT_REPLICATION,51031,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.0387780208232718,0.039138507718089945,1.0,3.4307036825780384,1.1618515475219022,1.0
